subject,culture,demog_question,demog_response
SS1651678202019,US,identity_local_proud,4
SS1651678206055,US,identity_local_remainclose,4
SS1651678206055,US,identity_local_positiveimpact,4
SS1651678206055,US,identity_local_holiday,6
SS1651678206055,US,identity_local_proud,4
SS1651678216185,US,identity_local_remainclose,5
SS1651678216185,US,identity_local_positiveimpact,4
SS1651678216185,US,identity_local_holiday,6
SS1651678216185,US,identity_local_proud,6
SS1651678216437,US,identity_local_remainclose,6
SS1651678216437,US,identity_local_positiveimpact,6
SS1651678216437,US,identity_local_holiday,6
SS1651678216437,US,identity_local_proud,6
SS1651678218891,US,identity_local_remainclose,3
SS1651678218891,US,identity_local_positiveimpact,3
SS1651678218891,US,identity_local_holiday,3
SS1651678218891,US,identity_local_proud,3
SS1651678220434,US,identity_local_remainclose,3
SS1651678220434,US,identity_local_positiveimpact,3
SS1651678220434,US,identity_local_holiday,4
SS1651678220434,US,identity_local_proud,3
SS1651678224995,US,identity_local_remainclose,4
SS1651678224995,US,identity_local_positiveimpact,5
SS1651678224995,US,identity_local_holiday,3
SS1651678224995,US,identity_local_proud,4
SS1651678226524,US,identity_local_remainclose,3
SS1651678226524,US,identity_local_positiveimpact,3
SS1651678226524,US,identity_local_holiday,3
SS1651678226524,US,identity_local_proud,3
SS1651678227696,US,identity_local_remainclose,6
SS1651678227696,US,identity_local_positiveimpact,4
SS1651678227696,US,identity_local_holiday,6
SS1651678227696,US,identity_local_proud,4
SS1651678229872,US,identity_local_remainclose,3
SS1651678229872,US,identity_local_positiveimpact,2
SS1651678229872,US,identity_local_holiday,3
SS1651678229872,US,identity_local_proud,2
SS1651678231224,US,identity_local_remainclose,5
SS1651678231224,US,identity_local_positiveimpact,6
SS1651678231224,US,identity_local_holiday,5
SS1651678231224,US,identity_local_proud,6
SS1651678232565,US,identity_local_remainclose,4
SS1651678232565,US,identity_local_positiveimpact,4
SS1651678232565,US,identity_local_holiday,5
SS1651678232565,US,identity_local_proud,4
SS1651678239759,US,identity_local_remainclose,5
SS1651678239759,US,identity_local_positiveimpact,5
SS1651678239759,US,identity_local_holiday,5
SS1651678239759,US,identity_local_proud,5
SS1651678242246,US,identity_local_remainclose,5
SS1651678242246,US,identity_local_positiveimpact,3
SS1651678242246,US,identity_local_holiday,5
SS1651678242246,US,identity_local_proud,5
SS1651678243882,US,identity_local_remainclose,3
SS1651678243882,US,identity_local_positiveimpact,3
SS1651678243882,US,identity_local_holiday,3
SS1651678243882,US,identity_local_proud,3
SS1651678244241,US,identity_local_remainclose,4
SS1651678244241,US,identity_local_positiveimpact,4
SS1651678244241,US,identity_local_holiday,3
SS1651678244241,US,identity_local_proud,5
SS1651678245327,US,identity_local_remainclose,4
SS1651678245327,US,identity_local_positiveimpact,4
SS1651678245327,US,identity_local_holiday,5
SS1651678245327,US,identity_local_proud,5
SS1651678246113,US,identity_local_remainclose,3
SS1651678246113,US,identity_local_positiveimpact,3
SS1651678246113,US,identity_local_holiday,5
SS1651678246113,US,identity_local_proud,3
SS1651678246330,US,identity_local_remainclose,1
SS1651678246330,US,identity_local_positiveimpact,1
SS1651678246330,US,identity_local_holiday,3
SS1651678246330,US,identity_local_proud,1
SS1651678248637,US,identity_local_remainclose,3
SS1651678248637,US,identity_local_positiveimpact,3
SS1651678248637,US,identity_local_holiday,4
SS1651678248637,US,identity_local_proud,3
SS1651678248989,US,identity_local_remainclose,4
SS1651678248989,US,identity_local_positiveimpact,5
SS1651678248989,US,identity_local_holiday,5
SS1651678248989,US,identity_local_proud,5
SS1651678249603,US,identity_local_remainclose,1
SS1651678249603,US,identity_local_positiveimpact,3
SS1651678249603,US,identity_local_holiday,1
SS1651678249603,US,identity_local_proud,1
SS1651678250397,US,identity_local_remainclose,3
SS1651678250397,US,identity_local_positiveimpact,3
SS1651678250397,US,identity_local_holiday,5
SS1651678250397,US,identity_local_proud,3
SS1651678252363,US,identity_local_remainclose,5
SS1651678252363,US,identity_local_positiveimpact,5
SS1651678252363,US,identity_local_holiday,6
SS1651678252363,US,identity_local_proud,4
SS1651678252935,US,identity_local_remainclose,4
SS1651678252935,US,identity_local_positiveimpact,3
SS1651678252935,US,identity_local_holiday,5
SS1651678252935,US,identity_local_proud,5
SS1651678253736,US,identity_local_remainclose,5
SS1651678253736,US,identity_local_positiveimpact,5
SS1651678253736,US,identity_local_holiday,6
SS1651678253736,US,identity_local_proud,5
SS1651678256204,US,identity_local_remainclose,6
SS1651678256204,US,identity_local_positiveimpact,6
SS1651678256204,US,identity_local_holiday,6
SS1651678256204,US,identity_local_proud,6
SS1651678257395,US,identity_local_remainclose,1
SS1651678257395,US,identity_local_positiveimpact,0
SS1651678257395,US,identity_local_holiday,1
SS1651678257395,US,identity_local_proud,1
SS1651678258791,US,identity_local_remainclose,1
SS1651678258791,US,identity_local_positiveimpact,2
SS1651678258791,US,identity_local_holiday,2
SS1651678258791,US,identity_local_proud,2
SS1651678259296,US,identity_local_remainclose,3
SS1651678259296,US,identity_local_positiveimpact,3
SS1651678259296,US,identity_local_holiday,4
SS1651678259296,US,identity_local_proud,3
SS1651678260164,US,identity_local_remainclose,1
SS1651678260164,US,identity_local_positiveimpact,3
SS1651678260164,US,identity_local_holiday,1
SS1651678260164,US,identity_local_proud,1
SS1651678260663,US,identity_local_remainclose,1
SS1651678260663,US,identity_local_positiveimpact,0
SS1651678260663,US,identity_local_holiday,4
SS1651678260663,US,identity_local_proud,2
SS1651678261063,US,identity_local_remainclose,2
SS1651678261063,US,identity_local_positiveimpact,3
SS1651678261063,US,identity_local_holiday,2
SS1651678261063,US,identity_local_proud,3
SS1651678261912,US,identity_local_remainclose,6
SS1651678261912,US,identity_local_positiveimpact,6
SS1651678261912,US,identity_local_holiday,4
SS1651678261912,US,identity_local_proud,6
SS1651678262590,US,identity_local_remainclose,4
SS1651678262590,US,identity_local_positiveimpact,2
SS1651678262590,US,identity_local_holiday,3
SS1651678262590,US,identity_local_proud,2
SS1651678262854,US,identity_local_remainclose,3
SS1651678262854,US,identity_local_positiveimpact,0
SS1651678262854,US,identity_local_holiday,0
SS1651678262854,US,identity_local_proud,1
SS1651678263725,US,identity_local_remainclose,0
SS1651678263725,US,identity_local_positiveimpact,0
SS1651678263725,US,identity_local_holiday,0
SS1651678263725,US,identity_local_proud,1
SS1651678265100,US,identity_local_remainclose,1
SS1651678265100,US,identity_local_positiveimpact,1
SS1651678265100,US,identity_local_holiday,1
SS1651678265100,US,identity_local_proud,0
SS1651678265263,US,identity_local_remainclose,2
SS1651678265263,US,identity_local_positiveimpact,2
SS1651678265263,US,identity_local_holiday,4
SS1651678265263,US,identity_local_proud,3
SS1651678267011,US,identity_local_remainclose,2
SS1651678267011,US,identity_local_positiveimpact,2
SS1651678267011,US,identity_local_holiday,0
SS1651678267011,US,identity_local_proud,0
SS1651678267140,US,identity_local_remainclose,3
SS1651678267140,US,identity_local_positiveimpact,2
SS1651678267140,US,identity_local_holiday,5
SS1651678267140,US,identity_local_proud,3
SS1651678267405,US,identity_local_remainclose,2
SS1651678267405,US,identity_local_positiveimpact,1
SS1651678267405,US,identity_local_holiday,4
SS1651678267405,US,identity_local_proud,1
SS1651678268119,US,identity_local_remainclose,3
SS1651678268119,US,identity_local_positiveimpact,4
SS1651678268119,US,identity_local_holiday,3
SS1651678268119,US,identity_local_proud,3
SS1651678270245,US,identity_local_remainclose,3
SS1651678270245,US,identity_local_positiveimpact,3
SS1651678270245,US,identity_local_holiday,4
SS1651678270245,US,identity_local_proud,3
SS1651678270524,US,identity_local_remainclose,5
SS1651678270524,US,identity_local_positiveimpact,5
SS1651678270524,US,identity_local_holiday,5
SS1651678270524,US,identity_local_proud,5
SS1651678271326,US,identity_local_remainclose,2
SS1651678271326,US,identity_local_positiveimpact,3
SS1651678271326,US,identity_local_holiday,4
SS1651678271326,US,identity_local_proud,2
SS1651678274966,US,identity_local_remainclose,3
SS1651678274966,US,identity_local_positiveimpact,4
SS1651678274966,US,identity_local_holiday,2
SS1651678274966,US,identity_local_proud,2
SS1651678278178,US,identity_local_remainclose,0
SS1651678278178,US,identity_local_positiveimpact,0
SS1651678278178,US,identity_local_holiday,0
SS1651678278178,US,identity_local_proud,0
SS1651678298946,US,identity_local_remainclose,1
SS1651678298946,US,identity_local_positiveimpact,0
SS1651678298946,US,identity_local_holiday,0
SS1651678298946,US,identity_local_proud,1
SS1651678302508,US,identity_local_remainclose,0
SS1651678302508,US,identity_local_positiveimpact,0
SS1651678302508,US,identity_local_holiday,0
SS1651678302508,US,identity_local_proud,0
SS1651678327719,US,identity_local_remainclose,5
SS1651678327719,US,identity_local_positiveimpact,6
SS1651678327719,US,identity_local_holiday,5
SS1651678327719,US,identity_local_proud,6
SS1651678328286,US,identity_local_remainclose,5
SS1651678328286,US,identity_local_positiveimpact,3
SS1651678328286,US,identity_local_holiday,4
SS1651678328286,US,identity_local_proud,5
SS1651678331156,US,identity_local_remainclose,3
SS1651678331156,US,identity_local_positiveimpact,4
SS1651678331156,US,identity_local_holiday,5
SS1651678331156,US,identity_local_proud,4
SS1651678353530,US,identity_local_remainclose,3
SS1651678353530,US,identity_local_positiveimpact,3
SS1651678353530,US,identity_local_holiday,3
SS1651678353530,US,identity_local_proud,3
SS1651678384991,US,identity_local_remainclose,6
SS1651678384991,US,identity_local_positiveimpact,6
SS1651678384991,US,identity_local_holiday,6
SS1651678384991,US,identity_local_proud,6
SS1651678386286,US,identity_local_remainclose,6
SS1651678386286,US,identity_local_positiveimpact,6
SS1651678386286,US,identity_local_holiday,6
SS1651678386286,US,identity_local_proud,6
SS1651678409670,US,identity_local_remainclose,4
SS1651678409670,US,identity_local_positiveimpact,4
SS1651678409670,US,identity_local_holiday,3
SS1651678409670,US,identity_local_proud,3
SS1651678434328,US,identity_local_remainclose,4
SS1651678434328,US,identity_local_positiveimpact,5
SS1651678434328,US,identity_local_holiday,4
SS1651678434328,US,identity_local_proud,4
SS1651678459452,US,identity_local_remainclose,1
SS1651678459452,US,identity_local_positiveimpact,1
SS1651678459452,US,identity_local_holiday,1
SS1651678459452,US,identity_local_proud,1
SS1651678462364,US,identity_local_remainclose,3
SS1651678462364,US,identity_local_positiveimpact,3
SS1651678462364,US,identity_local_holiday,5
SS1651678462364,US,identity_local_proud,4
SS1651678474300,US,identity_local_remainclose,3
SS1651678474300,US,identity_local_positiveimpact,3
SS1651678474300,US,identity_local_holiday,4
SS1651678474300,US,identity_local_proud,3
SS1651678537895,US,identity_local_remainclose,6
SS1651678537895,US,identity_local_positiveimpact,6
SS1651678537895,US,identity_local_holiday,5
SS1651678537895,US,identity_local_proud,6
SS1651678538948,US,identity_local_remainclose,1
SS1651678538948,US,identity_local_positiveimpact,1
SS1651678538948,US,identity_local_holiday,1
SS1651678538948,US,identity_local_proud,3
SS1651678556653,US,identity_local_remainclose,0
SS1651678556653,US,identity_local_positiveimpact,0
SS1651678556653,US,identity_local_holiday,0
SS1651678556653,US,identity_local_proud,0
SS1651678559284,US,identity_local_remainclose,5
SS1651678559284,US,identity_local_positiveimpact,5
SS1651678559284,US,identity_local_holiday,3
SS1651678559284,US,identity_local_proud,6
SS1651678574838,US,identity_local_remainclose,5
SS1651678574838,US,identity_local_positiveimpact,5
SS1651678574838,US,identity_local_holiday,5
SS1651678574838,US,identity_local_proud,5
SS1651678625157,US,identity_local_remainclose,1
SS1651678625157,US,identity_local_positiveimpact,3
SS1651678625157,US,identity_local_holiday,0
SS1651678625157,US,identity_local_proud,1
SS1651678626616,US,identity_local_remainclose,4
SS1651678626616,US,identity_local_positiveimpact,4
SS1651678626616,US,identity_local_holiday,4
SS1651678626616,US,identity_local_proud,5
SS1651678635745,US,identity_local_remainclose,5
SS1651678635745,US,identity_local_positiveimpact,6
SS1651678635745,US,identity_local_holiday,6
SS1651678635745,US,identity_local_proud,5
SS1651678637077,US,identity_local_remainclose,6
SS1651678637077,US,identity_local_positiveimpact,3
SS1651678637077,US,identity_local_holiday,4
SS1651678637077,US,identity_local_proud,6
SS1651678701050,US,identity_local_remainclose,1
SS1651678701050,US,identity_local_positiveimpact,2
SS1651678701050,US,identity_local_holiday,3
SS1651678701050,US,identity_local_proud,0
SS1651678717637,US,identity_local_remainclose,3
SS1651678717637,US,identity_local_positiveimpact,3
SS1651678717637,US,identity_local_holiday,3
SS1651678717637,US,identity_local_proud,4
SS1651678770686,US,identity_local_remainclose,4
SS1651678770686,US,identity_local_positiveimpact,3
SS1651678770686,US,identity_local_holiday,4
SS1651678770686,US,identity_local_proud,4
SS1651678809453,US,identity_local_remainclose,4
SS1651678809453,US,identity_local_positiveimpact,2
SS1651678809453,US,identity_local_holiday,3
SS1651678809453,US,identity_local_proud,3
SS1651678955017,US,identity_local_remainclose,5
SS1651678955017,US,identity_local_positiveimpact,5
SS1651678955017,US,identity_local_holiday,5
SS1651678955017,US,identity_local_proud,5
SS1651679034205,US,identity_local_remainclose,6
SS1651679034205,US,identity_local_positiveimpact,6
SS1651679034205,US,identity_local_holiday,5
SS1651679034205,US,identity_local_proud,6
SS1651679448134,US,identity_local_remainclose,2
SS1651679448134,US,identity_local_positiveimpact,2
SS1651679448134,US,identity_local_holiday,2
SS1651679448134,US,identity_local_proud,3
SS1651679534071,US,identity_local_remainclose,3
SS1651679534071,US,identity_local_positiveimpact,3
SS1651679534071,US,identity_local_holiday,4
SS1651679534071,US,identity_local_proud,3
SS1651679569580,US,identity_local_remainclose,0
SS1651679569580,US,identity_local_positiveimpact,0
SS1651679569580,US,identity_local_holiday,1
SS1651679569580,US,identity_local_proud,0
SS1651679629301,US,identity_local_remainclose,3
SS1651679629301,US,identity_local_positiveimpact,1
SS1651679629301,US,identity_local_holiday,4
SS1651679629301,US,identity_local_proud,1
SS1651679984067,US,identity_local_remainclose,6
SS1651679984067,US,identity_local_positiveimpact,4
SS1651679984067,US,identity_local_holiday,5
SS1651679984067,US,identity_local_proud,6
SS1651680129189,US,identity_local_remainclose,5
SS1651680129189,US,identity_local_positiveimpact,4
SS1651680129189,US,identity_local_holiday,6
SS1651680129189,US,identity_local_proud,5
SS1651680530568,US,identity_local_remainclose,4
SS1651680530568,US,identity_local_positiveimpact,4
SS1651680530568,US,identity_local_holiday,4
SS1651680530568,US,identity_local_proud,4
SS1651680818305,US,identity_local_remainclose,3
SS1651680818305,US,identity_local_positiveimpact,3
SS1651680818305,US,identity_local_holiday,5
SS1651680818305,US,identity_local_proud,2
SS1651680994828,US,identity_local_remainclose,3
SS1651680994828,US,identity_local_positiveimpact,3
SS1651680994828,US,identity_local_holiday,3
SS1651680994828,US,identity_local_proud,3
SS1651681877580,US,identity_local_remainclose,4
SS1651681877580,US,identity_local_positiveimpact,4
SS1651681877580,US,identity_local_holiday,5
SS1651681877580,US,identity_local_proud,3
SS1651682805154,US,identity_local_remainclose,2
SS1651682805154,US,identity_local_positiveimpact,3
SS1651682805154,US,identity_local_holiday,4
SS1651682805154,US,identity_local_proud,1
SS1651687447221,US,identity_local_remainclose,0
SS1651687447221,US,identity_local_positiveimpact,1
SS1651687447221,US,identity_local_holiday,1
SS1651687447221,US,identity_local_proud,1
SS1651689857645,US,identity_local_remainclose,5
SS1651689857645,US,identity_local_positiveimpact,5
SS1651689857645,US,identity_local_holiday,6
SS1651689857645,US,identity_local_proud,6
SS1651690446636,US,identity_local_remainclose,4
SS1651690446636,US,identity_local_positiveimpact,5
SS1651690446636,US,identity_local_holiday,4
SS1651690446636,US,identity_local_proud,5
SS1651690626669,US,identity_local_remainclose,2
SS1651690626669,US,identity_local_positiveimpact,1
SS1651690626669,US,identity_local_holiday,1
SS1651690626669,US,identity_local_proud,1
SS1651690672320,US,identity_local_remainclose,2
SS1651690672320,US,identity_local_positiveimpact,2
SS1651690672320,US,identity_local_holiday,2
SS1651690672320,US,identity_local_proud,3
SS1651690674639,US,identity_local_remainclose,0
SS1651690674639,US,identity_local_positiveimpact,1
SS1651690674639,US,identity_local_holiday,1
SS1651690674639,US,identity_local_proud,0
SS1651690678231,US,identity_local_remainclose,5
SS1651690678231,US,identity_local_positiveimpact,3
SS1651690678231,US,identity_local_holiday,6
SS1651690678231,US,identity_local_proud,5
SS1651690678388,US,identity_local_remainclose,3
SS1651690678388,US,identity_local_positiveimpact,3
SS1651690678388,US,identity_local_holiday,5
