subject,culture,prompt,response,correct,coder
SS1651546915326,CN,Description26,多了一个烟囱,1,
SS1651547162777,CN,Description26,红砖房子的楼顶,1,
SS1651548143005,CN,Description26,烟囱,1,
SS1651552362039,CN,Description26,屋顶的上面,1,
SS1651552795730,CN,Description26,烟囱,1,
SS1651552837542,CN,Description26,左边房子上的楼,1,
SS1651553474432,CN,Description26,房子烟囱,1,
SS1651553913160,CN,Description26,房子的烟囱,1,
SS1651553969715,CN,Description26,烟囱,1,
SS1651554145523,CN,Description26,烟囱,1,
SS1651554184228,CN,Description26,未知,0,
SS1651554284065,CN,Description26,烟囱的数量,1,
SS1651554809980,CN,Description26,房子的烟道少了一个,1,
SS1651559729763,CN,Description26,烟囱,1,
SS1651560025455,CN,Description26,房子上的烟囱顶的数量,1,
SS1651561685665,CN,Description26,左边淡棕色房子的烟囱,1,
SS1651562034956,CN,Description26,烟囱,1,
SS1651562868228,CN,Description26,第二张房子多一个烟筒,1,
SS1651564260438,CN,Description26,房顶,1,
SS1651564308340,CN,Description26,房屋,1,
SS1651565828518,CN,Description26,房子有无烟囱,1,
SS1651568252846,CN,Description26,正上方房子有的没烟筒,1,
SS1651568382617,CN,Description26,屋顶,1,
SS1651568918829,CN,Description26,后方红棕色建筑的一个阁楼,1,
SS1651570752111,CN,Description26,最上面的烟囱,1,
SS1651571509239,CN,Description26,灰色建筑上面不同,1,
SS1651572914976,CN,Description26,一个少了个烟囱,1,
SS1651576408487,CN,Description26,靠近图上面的偏左的房子有一个不见了,1,
SS1651578940027,CN,Description26,左侧楼上多了一层,1,
SS1651579399729,CN,Description26,房子烟囱一个有一个没有,1,
SS1651582669897,CN,Description26,屋子烟囱不同,1,
SS1651590333066,CN,Description26,楼顶上的塔楼,1,
SS1651620046254,CN,Description26,房子,1,
SS1651623308643,CN,Description26,屋顶的烟囱没有了,1,
SS1651625504097,CN,Description26,烟囱数量,1,
SS1651629675682,CN,Description26,房顶的建筑,1,
SS1651631038398,CN,Description26,中间建筑物的顶部,1,
SS1651631374290,CN,Description26,建筑不同。,1,
SS1651632269384,CN,Description26,烟囱,1,
SS1651633449820,CN,Description26,中间房子上面多了一个房顶,1,
SS1651634088254,CN,Description26,烟囱,1,
SS1651634616537,CN,Description26,左侧建筑顶端的阁楼,1,
SS1651634772197,CN,Description26,烟囱,1,
SS1651636059839,CN,Description26,烟囱,1,
SS1651637972613,CN,Description26,屋顶的位置,1,
SS1651642739005,CN,Description26,房子上面不同,1,
SS1651644576691,CN,Description26,房屋上的烟囱数量,1,
SS1651645903803,CN,Description26,左边房子的房顶有变化,1,
SS1651648364635,CN,Description26,中间的房子的烟囱，一个有一个没有,1,
SS1651649525276,CN,Description26,棕色建筑上面有个东西，一张有，一张没有。,1,
SS1651652206023,CN,Description26,烟囱,1,
SS1651652979760,CN,Description26,房子的二层阁楼,1,
SS1651654468673,CN,Description26,后面建筑物的烟囱有\无,1,
SS1651654992618,CN,Description26,烟囱,1,
SS1651655612985,CN,Description26,屋顶上边的烟囱位置,1,
SS1651660777144,CN,Description26,上面那个楼,1,
SS1651661370426,CN,Description26,红色的房子,1,
SS1651662575870,CN,Description26,烟囱少了,1,
SS1651663394470,CN,Description26,烟囱,1,
SS1651664105704,CN,Description26,有一张图砖房上少一个烟囱,1,
SS1651665034176,CN,Description26,屋顶不一样,1,
SS1651666650135,CN,Description26,阁楼,1,
SS1651669607417,CN,Description26,房顶烟囱,1,
SS1651669856701,CN,Description26,褐色房屋屋顶三个烟囱中中间的烟囱,1,
SS1651672824225,CN,Description26,正对面的那座砖红色房顶上的砖房不同，一个有一个没有,1,
SS1651674999028,CN,Description26,房子的烟囱,1,
SS1651675575564,CN,Description26,房子顶楼,1,
SS1651675739437,CN,Description26,远处烟囱有无,1,
SS1651682617757,CN,Description26,屋顶不同,1,
SS1651705155608,CN,Description26,烟囱,1,
SS1651713128281,CN,Description26,烟筒,1,
SS1651721379726,CN,Description26,房子屋顶多了一截,1,
SS1651724542208,CN,Description26,一张左侧房子少了个烟囱,1,
SS1651726203467,CN,Description26,烟冲,1,
SS1651727116955,CN,Description26,烟囱,1,
SS1651727696486,CN,Description26,后面中间房屋顶上的烟囱不同,1,
SS1651728177417,CN,Description26,房子中间一张带阁楼一张不带阁楼,1,
SS1651729682124,CN,Description26,房子的顶,1,
SS1651729792731,CN,Description26,画面上方的烟囱数目不同,1,
SS1651731235827,CN,Description26,左边楼房的烟囱,1,
SS1651732296508,CN,Description26,房子上的小阁楼,1,
SS1651734446265,CN,Description26,房顶上的烟筒,1,
SS1651737005457,CN,Description26,房顶上的塔,1,
SS1651739183035,CN,Description26,左侧楼的楼顶多了个建筑,1,
SS1651742060593,CN,Description26,建筑物是否有烟囱,1,
SS1651743246534,CN,Description26,楼顶上的建筑物,1,
SS1651744829480,CN,Description26,建筑物上方的小格子有无,1,
SS1651747335475,CN,Description26,远处楼大概是烟囱？数量不同,1,
SS1651748703908,CN,Description26,阁楼数量不同,1,
SS1651751338853,CN,Description26,有一张图片房子顶上多了一小层。,1,
SS1651751579584,CN,Description26,房子阁楼（烟囱）的个数不一样,1,
SS1651761786814,CN,Description26,烟囱,1,
SS1651762141455,CN,Description26,左边建筑上方，一张图片里还有一部分建筑，另一张图片里没有,1,
SS1651763037034,CN,Description26,烟囱,1,
SS1651764193629,CN,Description26,烟囱,1,
SS1651765169248,CN,Description26,房子上面不同,1,
SS1651765894743,CN,Description26,画面左边的房子顶部的小阁楼,1,
SS1651765911820,CN,Description26,左边小洋房楼顶多了一个小房间,1,
SS1651767555827,CN,Description26,房子上一个有两个烟冲 一个只有一个,1,
SS1651769304707,CN,Description26,棕色楼顶,1,
SS1651771465459,CN,Description26,最中间偏左的屋顶，一个有烟囱一个没有,1,
SS1651783487150,CN,Description26,烟囱,1,
SS1651798074227,CN,Description26,烟囱,1,
SS1651799596238,CN,Description26,房子上看的塔,1,
SS1651802919199,CN,Description26,房屋烟囱数,1,
SS1651804378273,CN,Description26,房顶上的烟囱数量,1,
SS1651804729362,CN,Description26,楼烟囱,1,
SS1651804768520,CN,Description26,棕色房子上的小建筑时有时无,1,
SS1651806183814,CN,Description26,后面楼上面多了一个小楼,1,
SS1651807227958,CN,Description26,房子上面的一段小屋子,1,
SS1651807671427,CN,Description26,房子上面的阁楼,1,
SS1651809674248,CN,Description26,后面的楼房有个地方消失或出现,1,
SS1651810536901,CN,Description26,后面那个房子顶部不一样，有一个有，有一个没有,1,
SS1651810766684,CN,Description26,屋顶上的砖头,0,
SS1651811217708,CN,Description26,中间房子的屋顶不一样,1,
SS1651812084324,CN,Description26,烟囱有和无,1,
SS1651813057402,CN,Description26,屋顶,1,
SS1651813633535,CN,Description26,房顶的样式不同,1,
SS1651818877028,CN,Description26,左侧房屋的烟囱,1,
SS1651821991579,CN,Description26,红色砖房不同，一个多了一个小房子一个没有。,1,
SS1651822926317,CN,Description26,红色砖房上面有一间抹去了,1,
SS1651827681410,CN,Description26,建筑物顶,1,
SS1651828791480,CN,Description26,阁楼有无,1,
SS1651835352625,CN,Description26,屋顶的烟囱,1,
SS1651837328638,CN,Description26,阁楼,1,
SS1651837445397,CN,Description26,烟囱,1,
SS1651837683659,CN,Description26,房顶少了建筑,1,
SS1651839455332,CN,Description26,烟囱,1,
SS1651840732818,CN,Description26,烟囱,1,
SS1651840989750,CN,Description26,烟囱,1,
SS1651842824466,CN,Description26,烟囱,1,
SS1651844131204,CN,Description26,二楼房屋的有无,1,
SS1651845522237,CN,Description26,一张图是两个烟囱，一张图是三个烟囱,1,
SS1651845673245,CN,Description26,左边屋顶上方的塔楼没了,1,
SS1651847391324,CN,Description26,烟筒,1,
SS1651849043017,CN,Description26,一个有烟囱，一个没有,1,
SS1651849550334,CN,Description26,房子上方的建筑,1,
SS1651890985414,CN,Description26,屋顶的烟囱,1,
SS1651891187280,CN,Description26,烟囱,1,
SS1651897042062,CN,Description26,背景左边建筑屋顶多了个烟囱口样的建筑,1,
SS1651901964830,CN,Description26,楼上的烟囱,1,
SS1651905218784,CN,Description26,烟囱,1,
SS1651906129454,CN,Description26,房子上方的一个有一个没有,1,
SS1651906591158,CN,Description26,房顶,1,
SS1651906687128,CN,Description26,左边屋顶上的瞭望台的数量变化,1,
SS1651907106845,CN,Description26,顶楼,1,
SS1651910974793,CN,Description26,楼顶的烟囱,1,
SS1651912088419,CN,Description26,房顶的烟囱,1,
SS1651915236922,CN,Description26,银灰色车的车尾对应的后方建筑上方，一张图有小建筑，一张图没有。,1,
SS1651916837690,CN,Description26,未知,0,
SS1651916886491,CN,Description26,建筑有无,0,
SS1651918483229,CN,Description26,楼房的顶楼,1,
SS1651919285907,CN,Description26,房子上有无阁楼,1,
SS1651921503296,CN,Description26,楼少了个顶,1,
SS1651922816094,CN,Description26,屋顶的一部分建筑有和无,1,
SS1651924494966,CN,Description26,红色屋顶多了一个烟囱,1,
SS1651926576151,CN,Description26,房子的烟冲,1,
SS1651926856493,CN,Description26,银灰色车车尾后方对应的建筑物上面，一张图有小塔，一张图没有。,1,
SS1651928385240,CN,Description26,左边的房子烟囱的数量不同,1,
SS1651932416698,CN,Description26,房屋烟囱的有无变化,1,
SS1651934015946,CN,Description26,橙色房子顶楼的存在性不同,1,
SS1651544690789,CN,Description27,路面宽窄,1,
SS1651544824620,CN,Description27,未知,0,
SS1651544913549,CN,Description27,路的长短,1,
SS1651545081461,CN,Description27,马路站台的大小,1,
SS1651545107281,CN,Description27,道路不同,1,
SS1651545123067,CN,Description27,未知,0,
SS1651545188145,CN,Description27,路沿的位置 ,1,
SS1651545279588,CN,Description27,未知,0,
SS1651545285513,CN,Description27,未知,0,
SS1651545357097,CN,Description27,车的影子,0,
SS1651545751233,CN,Description27,未知,0,
SS1651546122639,CN,Description27,蓝色车后面两条线之间距离,1,
SS1651546915326,CN,Description27,左下角道路位置不一样,1,
SS1651547162777,CN,Description27,未知,0,
SS1651548143005,CN,Description27,路的长度,1,
SS1651552362039,CN,Description27,橙色车子地下的路的宽度变了,1,
SS1651552795730,CN,Description27,道路,1,
SS1651552837542,CN,Description27,未知,0,
SS1651553474432,CN,Description27,路面宽度,1,
SS1651553913160,CN,Description27,车中间空地的大小,1,
SS1651553969715,CN,Description27,未知,0,
SS1651554145523,CN,Description27,街边地面的宽度,1,
SS1651554184228,CN,Description27,红绿灯下面的路变宽,1,
SS1651554284065,CN,Description27,未知,0,
SS1651554809980,CN,Description27,道路中间的三角岛大小不同,1,
SS1651559729763,CN,Description27,道路,1,
SS1651560025455,CN,Description27,草坪的面积不同,1,
SS1651561685665,CN,Description27,红绿灯下面地砖的大小不同,1,
SS1651562034956,CN,Description27,人行道宽度,1,
SS1651562868228,CN,Description27,地面的宽度不一样,1,
SS1651564260438,CN,Description27,路的宽度,1,
SS1651564308340,CN,Description27,道路宽度,1,
SS1651565828518,CN,Description27,汽车的车道变化,1,
SS1651568252846,CN,Description27,马路宽度不一样,1,
SS1651568382617,CN,Description27,地面大小,1,
SS1651568918829,CN,Description27,区块人行道边界大小,1,
SS1651570752111,CN,Description27,红车轮子,0,
SS1651571509239,CN,Description27,红色汽车下的阴影不同,0,
SS1651572914976,CN,Description27,红绿灯下的那块地大小不一样,1,
SS1651576408487,CN,Description27,路中央三角区域的面积,1,
SS1651578940027,CN,Description27,路的宽度,1,
SS1651579399729,CN,Description27,未知,0,
SS1651582669897,CN,Description27,停车坪左下角台阶长度不同,1,
SS1651590333066,CN,Description27,道路宽度不同,1,
SS1651620046254,CN,Description27,未知,0,
SS1651623308643,CN,Description27,左下角的道路变宽了,1,
SS1651625504097,CN,Description27,红绿灯下的那块地大小不一样,1,
SS1651629675682,CN,Description27,红绿灯旁路宽,1,
SS1651631038398,CN,Description27,未知,0,
SS1651631374290,CN,Description27,地面。,1,
SS1651632269384,CN,Description27,路的宽窄,1,
SS1651633449820,CN,Description27,图片左下面台阶大小不一样,1,
SS1651634088254,CN,Description27,道路的宽度,1,
SS1651634616537,CN,Description27,路沿的宽度,1,
SS1651634772197,CN,Description27,道路,1,
SS1651636059839,CN,Description27,道路,1,
SS1651637972613,CN,Description27,未知,0,
SS1651642739005,CN,Description27,颜色不同,1,
SS1651644576691,CN,Description27,路灯所占地面区域的大小不同,1,
SS1651645903803,CN,Description27,路面有变化,1,
SS1651648364635,CN,Description27,未知,0,
SS1651649525276,CN,Description27,蓝车后面的台阶，一个更宽，一个更窄。,1,
SS1651652206023,CN,Description27,柏油地面,1,
SS1651652979760,CN,Description27,一大一小,1,
SS1651654468673,CN,Description27,未知,0,
SS1651654992618,CN,Description27,未知,0,
SS1651655612985,CN,Description27,未知,0,
SS1651660777144,CN,Description27,未知,0,
SS1651661370426,CN,Description27,十字路口的马路,1,
SS1651662575870,CN,Description27,地面位置,1,
SS1651663394470,CN,Description27,路沿的位置,1,
SS1651664105704,CN,Description27,有红绿灯的行人站立区大小不同,1,
SS1651665034176,CN,Description27,路的宽窄,1,
SS1651666650135,CN,Description27,路的宽窄,1,
SS1651669607417,CN,Description27,空地的位置,1,
SS1651669856701,CN,Description27,左边的红绿灯底座的位置 ,1,
SS1651672824225,CN,Description27,蓝色车的车胎的充气程度不同,1,
SS1651674999028,CN,Description27,地面位置,1,
SS1651675575564,CN,Description27,路面宽窄,1,
SS1651675739437,CN,Description27,马路牙位置不同,1,
SS1651682617757,CN,Description27,未知,0,
SS1651705155608,CN,Description27,地面大小,1,
SS1651713128281,CN,Description27,路的宽度,1,
SS1651721379726,CN,Description27,路变化了,1,
SS1651724542208,CN,Description27,未知,0,
SS1651726203467,CN,Description27,人行道大小,1,
SS1651727116955,CN,Description27,未知,0,
SS1651727696486,CN,Description27,未知,0,
SS1651728177417,CN,Description27,车道宽窄不同,1,
SS1651729682124,CN,Description27,地上路边缘的砖线一上一下,1,
SS1651729792731,CN,Description27,未知,0,
SS1651731235827,CN,Description27,未知,0,
SS1651732296508,CN,Description27,红绿灯下的马路不一样,1,
SS1651734446265,CN,Description27,蓝色车后面地面的大小,1,
SS1651737005457,CN,Description27,路边的台阶长度不同,1,
SS1651739183035,CN,Description27,地面的阴影面积变大,1,
SS1651742060593,CN,Description27,未知,0,
SS1651743246534,CN,Description27,地面,1,
SS1651744829480,CN,Description27,未知,0,
SS1651747335475,CN,Description27,马路牙子宽窄不同,1,
SS1651748703908,CN,Description27,路面宽度不同,1,
SS1651751338853,CN,Description27,未知,0,
SS1651751579584,CN,Description27,左下角路的大小不一样,1,
SS1651761786814,CN,Description27,道路,1,
SS1651762141455,CN,Description27,左边人行街道的范围大小不同,1,
SS1651763037034,CN,Description27,道路,1,
SS1651764193629,CN,Description27,道路,1,
SS1651765169248,CN,Description27,未知,0,
SS1651765894743,CN,Description27,中间路面的宽度,1,
SS1651765911820,CN,Description27,两车之间可以停留行人的位置大小不一样,1,
SS1651767555827,CN,Description27,中间的三角地方不一样大,1,
